Date,Item,Shortage Qty 
03-01-2023,0X60D,3
03-01-2023,20ZK4,26
03-01-2023,2KKS6,31
03-01-2023,24602,2
03-01-2023,26O2K,532
03-01-2023,2DZ6U,227
03-01-2023,2KX22,50
03-01-2023,466DO,1
03-01-2023,44Q8D,237
03-01-2023,4GK0K,1
03-01-2023,4IDQ0,3
03-01-2023,4QGOD,1
03-01-2023,4SKMK,1
03-01-2023,6200K,20
03-01-2023,66D40,1
03-01-2023,66XM2,223
03-01-2023,6KG6K,384
03-01-2023,6OM42,14
03-01-2023,6U8XZ,61
03-01-2023,6U04K,1
03-01-2023,68DGM,1
03-01-2023,6KVVZ,247
03-01-2023,80M86,1
03-01-2023,88400,1
03-01-2023,88UIX,100
03-01-2023,8DUOO,337
03-01-2023,8KI6X,259
03-01-2023,8MK04,343
03-01-2023,8SXQU,1
03-01-2023,8KZXK,75
03-01-2023,8K2ZK,1
03-01-2023,DD0QI,100
03-01-2023,DDOUS,18
03-01-2023,D8SGZ,3
03-01-2023,DG6VX,1
03-01-2023,DGXD0,100
03-01-2023,DK4DI,1
03-01-2023,DKUG0,8
03-01-2023,GVK2M,3
03-01-2023,GG8I0,1
03-01-2023,I4GO2,59
03-01-2023,IU6KD,377
03-01-2023,KK6K8,1
03-01-2023,KKX68,30
03-01-2023,M04X6,124
03-01-2023,M0GKG,17
03-01-2023,M0KSS,1
03-01-2023,MDM6M,40
03-01-2023,MG0K8,561
03-01-2023,ODDG2,38
03-01-2023,OGOXK,1
03-01-2023,OGXDI,302
03-01-2023,OSIVS,3
03-01-2023,QX48O,5
03-01-2023,SZVKX,1
03-01-2023,U2X64,2
03-01-2023,U8UI0,45
03-01-2023,V6K02,9
03-01-2023,VDKQ8,1
03-01-2023,XDV0V,10
03-01-2023,XZQDZ,3
03-01-2023,Z0K64,4
03-01-2023,ZMVX0,12
03-01-2023,ZXKX2,1
03-01-2023,ZX4SQ,36
04-01-2023,00QMO,1
04-01-2023,0S6D4,28
04-01-2023,0X60D,3
04-01-2023,20ZK4,26
04-01-2023,2KKS6,31
04-01-2023,24602,2
04-01-2023,26O2K,532
04-01-2023,466DO,1
04-01-2023,44Q8D,237
04-01-2023,4IDQ0,3
04-01-2023,4QGOD,1
04-01-2023,4SKMK,1
04-01-2023,6200K,20
04-01-2023,66D40,1
04-01-2023,66XM2,180
04-01-2023,6KG6K,384
04-01-2023,6OM42,15
04-01-2023,6U04K,1
04-01-2023,6V8VU,14
04-01-2023,80M86,1
04-01-2023,88400,1
04-01-2023,88UIX,100
04-01-2023,8DUOO,342
04-01-2023,8KI6X,267
04-01-2023,8MK04,130
04-01-2023,8SXQU,1
04-01-2023,8KZXK,1
04-01-2023,8K2ZK,1
04-01-2023,DD0QI,6
04-01-2023,DDOUS,20
04-01-2023,D8SGZ,3
04-01-2023,DG6VX,1
04-01-2023,DGXD0,100
04-01-2023,DK4DI,1
04-01-2023,DKUG0,8
04-01-2023,GVK2M,3
04-01-2023,GG8I0,1
04-01-2023,I4GO2,59
04-01-2023,IU6KD,384
04-01-2023,KK6K8,1
04-01-2023,KID8G,5
04-01-2023,KKX68,30
04-01-2023,M04X6,124
04-01-2023,M0GKG,17
04-01-2023,M0KSS,1
04-01-2023,MDM6M,40
04-01-2023,MGQG8,5
04-01-2023,MG0K8,561
04-01-2023,ODDG2,38
04-01-2023,OGOXK,1
04-01-2023,OGXDI,302
04-01-2023,OSIVS,3
04-01-2023,QX48O,5
04-01-2023,SZVKX,1
04-01-2023,U2X64,2
04-01-2023,U8UI0,34
04-01-2023,VDKQ8,1
04-01-2023,VUK64,5
04-01-2023,XDV0V,10
04-01-2023,XM6DQ,130
04-01-2023,XZQDZ,3
04-01-2023,ZMVX0,12
04-01-2023,ZXKX2,1
04-01-2023,ZX4SQ,36
05-01-2023,00QMO,1
05-01-2023,0S6D4,28
05-01-2023,0X60D,3
05-01-2023,20ZK4,26
05-01-2023,2KKS6,34
05-01-2023,24602,2
05-01-2023,466DO,1
05-01-2023,44Q8D,238
05-01-2023,4IDQ0,3
05-01-2023,4QGOD,1
05-01-2023,4SKMK,1
05-01-2023,6200K,20
05-01-2023,66D40,1
05-01-2023,66XM2,187
05-01-2023,6OM42,15
05-01-2023,6U04K,1
05-01-2023,6V8VU,14
05-01-2023,80M86,1
05-01-2023,88400,1
05-01-2023,88UIX,100
05-01-2023,8DUOO,360
05-01-2023,8KI6X,200
05-01-2023,8MK04,160
05-01-2023,8SXQU,1
05-01-2023,8KZXK,1
05-01-2023,8K2ZK,1
05-01-2023,0U8M6,73
05-01-2023,DD0QI,30
05-01-2023,DDOUS,20
05-01-2023,D8SGZ,3
05-01-2023,DG6VX,1
05-01-2023,DGXD0,100
05-01-2023,DK4DI,1
05-01-2023,DKUG0,8
05-01-2023,GVK2M,3
05-01-2023,GG8I0,1
05-01-2023,I4GO2,174
05-01-2023,IU6KD,530
05-01-2023,KK6K8,1
05-01-2023,KID8G,5
05-01-2023,KKX68,30
05-01-2023,M04X6,142
05-01-2023,M0GKG,17
05-01-2023,M0KSS,1
18-10-2023,0KOI2,1
18-10-2023,2Z06K,50
18-10-2023,68DXD,1
18-10-2023,644G4,59
18-10-2023,68426,149
18-10-2023,6KOXX,1
18-10-2023,6V80G,150
18-10-2023,8K26V,24
18-10-2023,G466D,1
18-10-2023,G6GXM,32
18-10-2023,G048K,4
18-10-2023,IGX4U,1022
18-10-2023,IOXII,1
18-10-2023,M24MK,418
18-10-2023,MKG82,182
18-10-2023,O4GXK,26
18-10-2023,UG4G4,1
18-10-2023,U208K,151
18-10-2023,XI6D2,146
18-10-2023,XXZ28,150
18-10-2023,ZIUK0,150
19-10-2023,2088,29
19-10-2023,0KOI2,1
19-10-2023,2Z06K,50
19-10-2023,68DXD,1
19-10-2023,644G4,59
19-10-2023,68426,149
19-10-2023,6KOXX,1
19-10-2023,6V80G,150
19-10-2023,8K26V,24
19-10-2023,G466D,1
19-10-2023,G6GXM,32
19-10-2023,G048K,4
19-10-2023,IGX4U,1022
19-10-2023,IOXII,1
19-10-2023,M24MK,418
19-10-2023,MKG82,182
19-10-2023,O4GXK,26
19-10-2023,UG4G4,1
19-10-2023,U208K,151
19-10-2023,XI6D2,146
19-10-2023,XXZ28,150
19-10-2023,ZIUK0,150
20-10-2023,2226,2400
20-10-2023,2088,2429
20-10-2023,0KOI2,1
20-10-2023,2Z06K,50
20-10-2023,68DXD,1
20-10-2023,644G4,59
20-10-2023,68426,149
20-10-2023,6KOXX,1
20-10-2023,6V80G,150
20-10-2023,8K26V,24
20-10-2023,G466D,1
20-10-2023,G6GXM,32
20-10-2023,G048K,4
20-10-2023,IGX4U,1022
20-10-2023,IOXII,1
20-10-2023,IUQK8,2400
20-10-2023,M24MK,418
20-10-2023,MKG82,2582
20-10-2023,O4GXK,26
20-10-2023,UG4G4,1
20-10-2023,U208K,151
20-10-2023,XI6D2,146
20-10-2023,XXZ28,150
20-10-2023,ZIUK0,150
21-10-2023,2226,2400
21-10-2023,2088,2429
21-10-2023,0KOI2,1
21-10-2023,2Z06K,50
21-10-2023,68DXD,1
21-10-2023,644G4,59
21-10-2023,68426,149
21-10-2023,6KOXX,1
21-10-2023,6V80G,150
21-10-2023,8K26V,24
21-10-2023,G466D,1
21-10-2023,G6GXM,32
21-10-2023,G048K,4
21-10-2023,IGX4U,1022
21-10-2023,IOXII,1
21-10-2023,IUQK8,2400
21-10-2023,M24MK,418
21-10-2023,MKG82,2582
21-10-2023,O4GXK,26
21-10-2023,UG4G4,1
21-10-2023,U208K,151
21-10-2023,XI6D2,146
21-10-2023,XXZ28,150
21-10-2023,ZIUK0,150
23-10-2023,2226,2400
23-10-2023,2088,2429
23-10-2023,0KOI2,1
23-10-2023,2Z06K,50
23-10-2023,68DXD,1
23-10-2023,644G4,59
23-10-2023,68426,149
23-10-2023,6KOXX,1
23-10-2023,6V80G,150
23-10-2023,8K26V,24
23-10-2023,G466D,1
23-10-2023,G6GXM,32
23-10-2023,G048K,4
23-10-2023,IGX4U,1022
23-10-2023,IOXII,1
23-10-2023,IUQK8,2400
23-10-2023,M24MK,418
23-10-2023,MKG82,2582
23-10-2023,O4GXK,26
23-10-2023,UG4G4,1
23-10-2023,U208K,151
23-10-2023,XI6D2,146
23-10-2023,XXZ28,150
23-10-2023,ZIUK0,150
24-10-2023,2226,2425
24-10-2023,2088,2454
24-10-2023,0KOI2,1
24-10-2023,2860M,10
24-10-2023,2Z06K,50
24-10-2023,406MI,18
24-10-2023,4IXXG,10
24-10-2023,68DXD,11
24-10-2023,644G4,61
24-10-2023,68426,179
24-10-2023,6KOXX,1
24-10-2023,6V80G,150
24-10-2023,86OVQ,10
24-10-2023,8K26V,24
24-10-2023,8U400,20
24-10-2023,D2D68,10
24-10-2023,DXD0I,20
24-10-2023,G466D,1
24-10-2023,G6GXM,32
24-10-2023,G2G64,10
24-10-2023,G048K,4
24-10-2023,GKMIX,10
24-10-2023,I6VQQ,18
24-10-2023,IGX4U,1102
24-10-2023,IOXII,1
24-10-2023,IUQK8,2410
24-10-2023,M24MK,418
24-10-2023,M8G6D,12
24-10-2023,MKG82,2655
24-10-2023,MMZOM,10
24-10-2023,MQDGD,10
24-10-2023,O4GXK,26
24-10-2023,Q2MZX,15
24-10-2023,S0446,70
24-10-2023,U2GGX,6
24-10-2023,UG4G4,1
24-10-2023,UKZ4O,18
24-10-2023,U208K,151
24-10-2023,X8SV8,10
24-10-2023,XI6D2,146
24-10-2023,XXZ28,150
24-10-2023,ZIUK0,160
25-10-2023,2226,2425
25-10-2023,2088,2454
25-10-2023,0KOI2,1
25-10-2023,2860M,10
25-10-2023,2Z06K,50
25-10-2023,406MI,18
25-10-2023,4IXXG,10
25-10-2023,68DXD,11
25-10-2023,644G4,61
25-10-2023,68426,179
25-10-2023,6KOXX,1
25-10-2023,6V80G,150
25-10-2023,86OVQ,10
25-10-2023,8K26V,24
25-10-2023,8U400,20
25-10-2023,D2D68,10
25-10-2023,DXD0I,20
25-10-2023,G466D,1
25-10-2023,G6GXM,32
25-10-2023,G2G64,10
25-10-2023,G048K,4
25-10-2023,GKMIX,10
25-10-2023,I6VQQ,18
25-10-2023,IGX4U,1102
25-10-2023,IOXII,1
25-10-2023,IUQK8,2410
25-10-2023,M24MK,418
25-10-2023,M8G6D,12
25-10-2023,MKG82,2655
25-10-2023,MMZOM,10
25-10-2023,MQDGD,10
25-10-2023,O4GXK,26
25-10-2023,Q2MZX,15
25-10-2023,S0446,70
25-10-2023,U2GGX,6
25-10-2023,UG4G4,1
25-10-2023,UKZ4O,18
25-10-2023,U208K,151
25-10-2023,X8SV8,10
25-10-2023,XI6D2,146
25-10-2023,XXZ28,150
25-10-2023,ZIUK0,160
26-10-2023,2226,2425
26-10-2023,2088,2454
26-10-2023,0KOI2,1
26-10-2023,2860M,10
26-10-2023,2Z06K,50
26-10-2023,406MI,18
26-10-2023,4IXXG,10
26-10-2023,68DXD,11
26-10-2023,68426,179
26-10-2023,6KOXX,1
26-10-2023,6V80G,150
26-10-2023,86OVQ,10
26-10-2023,8K26V,24
26-10-2023,8U400,20
26-10-2023,D2D68,10
26-10-2023,DXD0I,20
26-10-2023,G466D,1
26-10-2023,G6GXM,32
26-10-2023,G2G64,10
26-10-2023,G048K,4
26-10-2023,GKMIX,10
26-10-2023,I6VQQ,18
26-10-2023,IGX4U,1102
26-10-2023,IOXII,1
26-10-2023,IUQK8,2410
26-10-2023,M24MK,418
26-10-2023,M8G6D,12
26-10-2023,MKG82,2655
26-10-2023,MMZOM,10
26-10-2023,MQDGD,10
02-01-2023,0O8Z0,13
02-01-2023,2DX0G,581
02-01-2023,2KXG0,15
02-01-2023,4U4GG,7
02-01-2023,4Z64D,2
02-01-2023,4V8KD,820
02-01-2023,6U04K,4
02-01-2023,62G64,820
02-01-2023,8KZXK,5
02-01-2023,088IZ,5
02-01-2023,0VDVG,5
02-01-2023,0VI46,1780
02-01-2023,DZX82,75
02-01-2023,D00KD,160
02-01-2023,G4KXU,3
02-01-2023,IDIXD,4
02-01-2023,IIX24,1
02-01-2023,IU808,406
02-01-2023,K26DD,98
02-01-2023,KZXIG,907
02-01-2023,K6X6M,208
02-01-2023,KO2D6,47
02-01-2023,M04X6,4625
02-01-2023,M64KO,7
02-01-2023,MK48V,6
02-01-2023,OZKO4,67
02-01-2023,Q2MZX,1708
02-01-2023,Q2S4S,410
02-01-2023,QDV6M,96
02-01-2023,S0ZKI,5
02-01-2023,S2XGD,364
02-01-2023,S20GG,164
02-01-2023,SOO68,80
02-01-2023,SZXGO,480
02-01-2023,U2M0X,12
02-01-2023,U602M,12
02-01-2023,X6D08,323
02-01-2023,XX2OX,480
02-01-2023,XXD4S,820
02-01-2023,XG22X,1
02-01-2023,XGK4K,410
02-01-2023,Z20X0,10
02-01-2023,ZOU28,40
03-01-2023,0O8Z0,13
03-01-2023,2DX0G,585
03-01-2023,2KXG0,15
03-01-2023,4U4GG,7
03-01-2023,4V8KD,820
03-01-2023,62G64,820
03-01-2023,8KZXK,5
03-01-2023,088IZ,5
03-01-2023,0VDVG,5
03-01-2023,0VI46,1780
03-01-2023,DZX82,75
03-01-2023,G4KXU,3
03-01-2023,IDIXD,4
03-01-2023,IIX24,1
03-01-2023,IU808,406
03-01-2023,K26DD,98
03-01-2023,KGXVZ,517
03-01-2023,KZXIG,907
03-01-2023,KO2D6,48
03-01-2023,M04X6,4635
03-01-2023,M64KO,7
03-01-2023,MK48V,6
03-01-2023,OZKO4,67
03-01-2023,Q2MZX,1446
03-01-2023,Q2S4S,410
03-01-2023,QDV6M,96
03-01-2023,QK8GZ,12
03-01-2023,S0ZKI,5
03-01-2023,S2XGD,364
03-01-2023,S20GG,164
03-01-2023,SZXGO,480
03-01-2023,U2M0X,12
03-01-2023,U602M,12
03-01-2023,X6D08,323
03-01-2023,XX2OX,480
03-01-2023,XXD4S,820
03-01-2023,XG22X,1
03-01-2023,XGK4K,410
03-01-2023,Z20X0,10
03-01-2023,ZOU28,40
03-01-2023,ZXD8I,2
04-01-2023,0O8Z0,13
04-01-2023,2DX0G,960
04-01-2023,2KXG0,15
04-01-2023,4U4GG,14
04-01-2023,4V8KD,820
04-01-2023,64IVO,4
04-01-2023,62G64,820
04-01-2023,6GU08,7
04-01-2023,088IZ,11
04-01-2023,0VDVG,5
04-01-2023,0VI46,1780
04-01-2023,DZX82,75
04-01-2023,G4KXU,3
04-01-2023,IDIXD,4
04-01-2023,IIX24,1
04-01-2023,IU808,406
04-01-2023,K26DD,54
04-01-2023,KGXVZ,517
04-01-2023,KZXIG,907
04-01-2023,KO2D6,54
04-01-2023,M04X6,4729
04-01-2023,M64KO,11
04-01-2023,OZKO4,67
04-01-2023,Q2MZX,1454
04-01-2023,Q2S4S,410
04-01-2023,QDV6M,96
04-01-2023,QK8GZ,12
04-01-2023,S0ZKI,5
04-01-2023,S2XGD,364
04-01-2023,S20GG,164
04-01-2023,SZXGO,480
04-01-2023,U2M0X,12
04-01-2023,U602M,12
04-01-2023,X6D08,323
04-01-2023,XX2OX,482
04-01-2023,XXD4S,820
04-01-2023,X0GGZ,4
04-01-2023,XG22X,1
04-01-2023,XGK4K,410
04-01-2023,ZOU28,40
04-01-2023,ZXD8I,2
05-01-2023,0O8Z0,14
05-01-2023,2DX0G,960
05-01-2023,2KXG0,15
05-01-2023,4U4GG,23
05-01-2023,4V8KD,820
05-01-2023,660SU,3
05-01-2023,6U04K,10
05-01-2023,62G64,820
05-01-2023,6GU08,7
05-01-2023,088IZ,13
05-01-2023,0KKM4,2
05-01-2023,0VDVG,5
05-01-2023,0VI46,1780
05-01-2023,DZX82,75
05-01-2023,D48KZ,1
05-01-2023,IDIXD,4
05-01-2023,IIX24,4
05-01-2023,IU808,406
05-01-2023,K26DD,54
05-01-2023,K4X0K,3
05-01-2023,KGXVZ,517
05-01-2023,KXKS2,2
05-01-2023,KZXIG,911
05-01-2023,KO2D6,78
05-01-2023,M04X6,4799
05-01-2023,M64KO,11
05-01-2023,OZKO4,68
05-01-2023,Q2MZX,1528
05-01-2023,Q2S4S,410
05-01-2023,QDV6M,96
05-01-2023,QK8GZ,16
05-01-2023,S0ZKI,5
05-01-2023,S2XGD,366
05-01-2023,SZXGO,480
05-01-2023,U2M0X,12
05-01-2023,U602M,16
05-01-2023,U026Z,6
05-01-2023,X6D08,323
05-01-2023,XX2OX,483
05-01-2023,XXD4S,820
05-01-2023,X0GGZ,4
05-01-2023,XG22X,1
05-01-2023,XGK4K,410
05-01-2023,ZOU28,40
05-01-2023,ZXD8I,8
06-01-2023,0O8Z0,14
06-01-2023,2DX0G,960
06-01-2023,2KXG0,19
06-01-2023,4U4GG,23
06-01-2023,4V8KD,820
06-01-2023,660SU,3
06-01-2023,6U04K,10
06-01-2023,62G64,820
06-01-2023,6GU08,7
06-01-2023,088IZ,16
06-01-2023,0VDVG,5
06-01-2023,0VI46,1780
06-01-2023,DZX82,75
06-01-2023,IDIXD,4
06-01-2023,IIX24,4
06-01-2023,IU808,406
06-01-2023,K26DD,62
06-01-2023,K4X0K,3
06-01-2023,KGXVZ,325
06-01-2023,KZXIG,919
06-01-2023,KO2D6,83
06-01-2023,M04X6,4885
06-01-2023,O4SSV,5
06-01-2023,OZKO4,68
06-01-2023,Q2MZX,1056
06-01-2023,Q2S4S,410
06-01-2023,Q6K24,1
06-01-2023,QDV6M,96
06-01-2023,QK8GZ,16
06-01-2023,S0ZKI,5
06-01-2023,S2XGD,366
06-01-2023,SZXGO,480
06-01-2023,U602M,16
06-01-2023,U026Z,62
06-01-2023,V0I6D,4
06-01-2023,VI8ZS,3
06-01-2023,X4O8S,13
06-01-2023,X6D08,323
06-01-2023,XX2OX,482
06-01-2023,XXD4S,820
06-01-2023,X0GGZ,4
06-01-2023,XG22X,1
06-01-2023,XGK4K,410
06-01-2023,XUI28,31
06-01-2023,ZOU28,40
06-01-2023,ZXD8I,8
09-01-2023,0O8Z0,14
09-01-2023,2DX0G,960
09-01-2023,2KXG0,19
09-01-2023,4U4GG,23
09-01-2023,4V8KD,820
09-01-2023,660SU,3
09-01-2023,6U04K,10
09-01-2023,62G64,820
09-01-2023,6GU08,7
09-01-2023,088IZ,16
09-01-2023,0VDVG,5
09-01-2023,0VI46,1780
09-01-2023,DZX82,75
09-01-2023,IDIXD,4
09-01-2023,IIX24,4
09-01-2023,IU808,406
09-01-2023,K26DD,62
09-01-2023,K4X0K,3
09-01-2023,KGXVZ,325
09-01-2023,KZXIG,919
09-01-2023,KO2D6,83
09-01-2023,M04X6,4885
09-01-2023,O4SSV,5
09-01-2023,OZKO4,68
09-01-2023,Q2MZX,1056
09-01-2023,Q2S4S,410
09-01-2023,Q6K24,1
09-01-2023,QDV6M,96
09-01-2023,QK8GZ,16
09-01-2023,S0ZKI,5
09-01-2023,S2XGD,366
09-01-2023,SZXGO,480
09-01-2023,U602M,16
09-01-2023,U026Z,62
09-01-2023,V0I6D,4
09-01-2023,VI8ZS,3
09-01-2023,X4O8S,13
09-01-2023,X6D08,323
09-01-2023,XX2OX,482
09-01-2023,XXD4S,820
09-01-2023,X0GGZ,4
09-01-2023,XG22X,1
09-01-2023,XGK4K,410
09-01-2023,XUI28,31
09-01-2023,ZOU28,40
09-01-2023,ZXD8I,8
10-01-2023,240M2,3
10-01-2023,2DX0G,960
10-01-2023,2GK8G,1
10-01-2023,2X8ID,4
10-01-2023,2KXG0,39
10-01-2023,2O6UV,3
10-01-2023,468VV,10
10-01-2023,4U4GG,23
10-01-2023,480VD,10
10-01-2023,4I2SX,12
10-01-2023,4V8KD,10
10-01-2023,4ZX2K,11
10-01-2023,64IVO,10
10-01-2023,660SU,3
10-01-2023,62G64,415
10-01-2023,6GU08,7
10-01-2023,84X8D,4
10-01-2023,088IZ,24
10-01-2023,0VI46,960
10-01-2023,D6KXD,26
10-01-2023,DZX82,91
10-01-2023,I4MDU,1
10-01-2023,IDIXD,4
10-01-2023,IIX24,4
10-01-2023,K26DD,66
10-01-2023,KZXIG,928
10-01-2023,KO2D6,123
10-01-2023,KOVQZ,16
10-01-2023,M04X6,249
10-01-2023,OZKO4,82
10-01-2023,Q2MZX,1641
10-01-2023,Q2S4S,5
10-01-2023,Q6K24,26
10-01-2023,QDV6M,264
10-01-2023,QK8GZ,3
10-01-2023,S0ZKI,5
10-01-2023,SZXGO,480
10-01-2023,U602M,3
10-01-2023,U026Z,62
10-01-2023,VDKXS,2
10-01-2023,VG8SZ,17
10-01-2023,VVG42,4
10-01-2023,X4O8S,23
10-01-2023,X6GX6,2
10-01-2023,XX2OX,486
10-01-2023,XXD4S,10
10-01-2023,X0GGZ,4
10-01-2023,XG22X,1
10-01-2023,XGK4K,5
10-01-2023,XUI28,33
10-01-2023,ZXD8I,3
11-01-2023,240M2,3
11-01-2023,2DX0G,960
11-01-2023,2GK8G,1
11-01-2023,2X8ID,4
11-01-2023,2KXG0,29
11-01-2023,2O6UV,3
11-01-2023,468VV,936
11-01-2023,4U4GG,27
11-01-2023,4I2SX,12
11-01-2023,4V8KD,1756
11-01-2023,64IVO,10
11-01-2023,660SU,3
11-01-2023,62G64,1288
11-01-2023,6GU08,7
11-01-2023,84X8D,9
11-01-2023,06GXK,2135
11-01-2023,0VI46,1780
11-01-2023,D6KXD,26
11-01-2023,DZX82,7
11-01-2023,IDIXD,4
11-01-2023,IIX24,4
11-01-2023,IU808,872
11-01-2023,IUQK8,7659
11-01-2023,K26DD,60
11-01-2023,KGXVZ,793
11-01-2023,KZXIG,928
11-01-2023,KOVQZ,16
11-01-2023,M04X6,1062
11-01-2023,OKSZ4,5
11-01-2023,OZKO4,82
11-01-2023,Q2S4S,878
11-01-2023,QDV6M,164
11-01-2023,S0ZKI,1
11-01-2023,S2XGD,834
11-01-2023,SZXGO,480
11-01-2023,U026Z,62
11-01-2023,VDKXS,2
11-01-2023,VG8SZ,18
11-01-2023,VVG42,4
11-01-2023,X6D08,791
11-01-2023,X6GX6,2
11-01-2023,XX2OX,487
11-01-2023,XXD4S,1756
11-01-2023,X0GGZ,4
11-01-2023,XG22X,1
11-01-2023,XGK4K,878
12-01-2023,240M2,3
12-01-2023,2DX0G,960
12-01-2023,2GK8G,1
12-01-2023,2KXG0,45
12-01-2023,2O6UV,3
12-01-2023,468VV,936
12-01-2023,4U4GG,60
12-01-2023,4D4Z0,19
12-01-2023,4I2SX,12
12-01-2023,4V8KD,1756
12-01-2023,60SV4,2
12-01-2023,64IVO,3
12-01-2023,62G64,1288
12-01-2023,6GU08,7
12-01-2023,84X8D,17
12-01-2023,06GXK,2135
12-01-2023,0VI46,1780
12-01-2023,D6KXD,26
12-01-2023,DZX82,7
12-01-2023,D48KZ,2
12-01-2023,IDIXD,4
12-01-2023,IIX24,4
12-01-2023,IU808,872
12-01-2023,IUQK8,7706
12-01-2023,K26DD,60
12-01-2023,KGXVZ,793
12-01-2023,KZXIG,928
12-01-2023,KDIGK,6
12-01-2023,KOVQZ,16
12-01-2023,M04X6,1057
12-01-2023,OKSZ4,5
12-01-2023,OZKO4,82
12-01-2023,Q2MZX,762
12-01-2023,Q2S4S,878
12-01-2023,QDV6M,164
12-01-2023,S0ZKI,1
12-01-2023,S2XGD,834
12-01-2023,SQK00,2
12-01-2023,SZXGO,480
12-01-2023,U026Z,62
12-01-2023,VDKXS,2
12-01-2023,VG8SZ,18
12-01-2023,VVG42,4
12-01-2023,X6D08,791
12-01-2023,X6GX6,2
12-01-2023,XX2OX,488
12-01-2023,XXD4S,1756
12-01-2023,X0GGZ,4
12-01-2023,XG22X,1
12-01-2023,XGK4K,878
12-01-2023,ZXD8I,2
13-01-2023,240M2,3
13-01-2023,2DX0G,960
13-01-2023,2GK8G,1
13-01-2023,244VK,17
13-01-2023,2KXG0,45
13-01-2023,2O6UV,3
13-01-2023,468VV,936
13-01-2023,4U4GG,12
13-01-2023,4D4Z0,19
13-01-2023,4G8V2,300
13-01-2023,4I2SX,12
13-01-2023,4SQ06,64
13-01-2023,4V8KD,1456
13-01-2023,64IVO,8
13-01-2023,686UK,2
13-01-2023,62G64,1208
13-01-2023,6GU08,7
13-01-2023,84X8D,17
13-01-2023,88MG2,6
13-01-2023,06GXK,2138
13-01-2023,0VI46,1480
13-01-2023,D6KXD,26
13-01-2023,DD2VM,23
13-01-2023,DZX82,7
13-01-2023,D48KZ,6
13-01-2023,I08K0,3
13-01-2023,IDIXD,4
13-01-2023,IU808,728
13-01-2023,IUQK8,7824
13-01-2023,K26DD,64
13-01-2023,KGXVZ,793
13-01-2023,KZXIG,928
13-01-2023,KDIGK,6
13-01-2023,KOVQZ,16
13-01-2023,M04X6,1390
13-01-2023,OZKO4,82
13-01-2023,Q2MZX,1354
13-01-2023,Q2S4S,728
13-01-2023,QDV6M,212
13-01-2023,S0ZKI,1
13-01-2023,S2XGD,729
13-01-2023,S6G6M,4
13-01-2023,SQK00,2
05-01-2023,MDM6M,43
05-01-2023,MG0K8,55
05-01-2023,MMG8G,16
05-01-2023,OD4OG,1
05-01-2023,ODDG2,38
05-01-2023,OGOXK,1
05-01-2023,OGXDI,303
05-01-2023,OSIVS,3
05-01-2023,OUV2G,5
05-01-2023,QX48O,5
05-01-2023,S08OG,8
05-01-2023,SZVKX,1
05-01-2023,U2X64,2
05-01-2023,U8UI0,32
05-01-2023,VDKQ8,1
05-01-2023,VUK64,5
05-01-2023,XDV0V,14
05-01-2023,XM6DQ,431
05-01-2023,XZQDZ,3
05-01-2023,Z6G4M,76
05-01-2023,ZMVX0,12
05-01-2023,ZXKX2,1
05-01-2023,ZX4SQ,36
06-01-2023,00QMO,1
06-01-2023,0S6D4,28
06-01-2023,0X60D,3
06-01-2023,20ZK4,26
06-01-2023,24602,2
06-01-2023,466DO,1
06-01-2023,44Q8D,238
06-01-2023,4GK0K,4
06-01-2023,4IDQ0,3
06-01-2023,4QGOD,1
06-01-2023,4SKMK,1
06-01-2023,6200K,19
06-01-2023,66D40,1
06-01-2023,6OM42,15
06-01-2023,6U04K,1
06-01-2023,6V8VU,14
06-01-2023,68DGM,4
06-01-2023,60DIZ,7
06-01-2023,80M86,1
06-01-2023,88400,1
06-01-2023,88UIX,100
06-01-2023,8DUOO,282
06-01-2023,8KI6X,211
06-01-2023,8MK04,185
06-01-2023,8SXQU,1
06-01-2023,8446G,3
06-01-2023,8KZXK,1
06-01-2023,8K2ZK,1
06-01-2023,0U8M6,73
06-01-2023,DDOUS,20
06-01-2023,D8SGZ,3
06-01-2023,DG6VX,1
06-01-2023,DGXD0,100
06-01-2023,DK4DI,1
06-01-2023,DKUG0,8
06-01-2023,DZSDX,51
06-01-2023,GDODZ,30
06-01-2023,GVK2M,3
06-01-2023,GG8I0,1
06-01-2023,I4GO2,174
06-01-2023,IU6KD,614
06-01-2023,K8IM8,5
06-01-2023,KK6K8,1
06-01-2023,KID8G,5
06-01-2023,M04X6,156
06-01-2023,M0KSS,1
06-01-2023,MDM6M,64
06-01-2023,MMG8G,57
06-01-2023,OD4OG,1
06-01-2023,ODDG2,46
06-01-2023,OGOXK,1
06-01-2023,OGXDI,342
06-01-2023,OSIVS,3
06-01-2023,QX48O,5
06-01-2023,U2X64,2
06-01-2023,U8UI0,32
06-01-2023,VDKQ8,1
06-01-2023,VUK64,5
06-01-2023,XDV0V,14
06-01-2023,XM6DQ,433
06-01-2023,XZQDZ,3
06-01-2023,Z6G4M,107
06-01-2023,ZMVX0,12
06-01-2023,ZXKX2,1
09-01-2023,00QMO,1
09-01-2023,0S6D4,28
09-01-2023,0X60D,3
09-01-2023,20ZK4,26
09-01-2023,24602,2
09-01-2023,466DO,1
09-01-2023,44Q8D,238
09-01-2023,4GK0K,4
09-01-2023,4IDQ0,3
09-01-2023,4QGOD,1
09-01-2023,4SKMK,1
